Id,BasePay
92393,71867.54
92394,70476.68
92395,62980.1
92396,70767.04
92397,71605
92398,62830.34
92399,71054.55
92400,67392
92401,70767.09
92402,68727.07
92403,63120.59
92404,57841.78
92405,66744
92406,68391
92407,55026
92408,61002
92409,60814.93
92410,64481.42
92411,69843.02
92412,67392
92413,72563.1
92414,61642
92415,65448
92416,64537.55
92417,74969.04
92418,51317.35
92419,70665.46
92420,60399.17
92421,66123.14
92422,69130.77
92423,60884.42
92424,70903.03
92425,70903.02
92426,67923.66
92427,76228.43
92428,69417
92429,70767
92430,66644.24
92431,71882.64
92432,66744.01
92433,70379.5
92434,71470.25
92435,71470.2
92436,64142.39
92437,67329.6
92438,70767.02
92439,61876.07
92440,75048.8
92441,69417.08
92442,71414.09
92443,71414.08
92444,71414.04
92445,71414.01
92446,71414.01
92447,71414
92448,71414
92449,69714
92450,66123
92451,70767.02
92452,71635.89
92453,66213.6
92454,70767.1
92455,70767.08
92456,70767.06
92457,70767.04
92458,70767.04
92459,70767.04
92460,70767.03
92461,70767.02
92462,70767.02
92463,70767.01
92464,70767
92465,70767
92466,75372.66
92467,65488
92468,61992.94
92469,70635.93
92470,64827
92471,69039.01
92472,64317.01
92473,60145.44
92474,62475.8
92475,70767.04
92476,54212.28
92477,65910
92478,69039.02
92479,71272.41
92480,72083.05
92481,70317
92482,70370.63
92483,64582.5
92484,59830.08
92485,63145.5
92486,64476
92487,70389
92488,65817.03
92489,69714.06
92490,70475.64
92491,62399.41
92492,71284.7
92493,72616.23
92494,78591.02
92495,65577.31
92496,72063.74
92497,63534.1
92498,72022.58
92499,61899.24
92500,63064
92501,54848.16
92502,52609
92503,61128
92504,79130.31
92505,64842.3
92506,70457.31
92507,68098.55
92508,70741.12
92509,68391
92510,61128.01
92511,71249.6
92512,60102.02
92513,61128
92514,48224.1
92515,72625.19
92516,64997.44
92517,62722.5
92518,71550.18
92519,66022.8
92520,63855
92521,70641.6
92522,65448
92523,72248.61
92524,69100
92525,67613.9
92526,70840.1
92527,66744
92528,66000.66
92529,72020.52
92530,68391
92531,72097.73
92532,55062.4
92533,70092.04
92534,71195.25
92535,71195.64
92536,63243.05
92537,70883.6
92538,66469.89
92539,63367.8
92540,68391.01
92541,54901.3
92542,69417
92543,68391
92544,58863.9
92545,74575.33
92546,64966.84
92547,63699.6
92548,54993.02
92549,70334.3
92550,62468.5
92551,70092.03
92552,70736.12
92553,69102.94
92554,64476
92555,78146.74
92556,75112.88
92557,64543.51
92558,61398
92559,69530.25
92560,67987.3
92561,69586.4
92562,66123.11
92563,70635.43
92564,85185.01
92565,66906.01
92566,57525.61
92567,71559.26
92568,64537.49
92569,62439.43
92570,65213.19
92571,62181
92572,83064.85
92573,78119.93
92574,70330.1
92575,64641.01
92576,65800
92577,68235.69
92578,53460
92579,68067.01
92580,60211.69
92581,66181.2
92582,70934.09
92583,63367.17
92584,63995.25
92585,67821.91
92586,70307.3
92587,67392
92588,62766.92
92589,70903.69
92590,70903.03
92591,68595.67
92592,65939.51
92593,70901.4
92594,72638.49
92595,69707.05
92596,69582.81
92597,57801.32
92598,65448
92599,69039
92600,70969.22
92601,66123.03
92602,68067.01
92603,70550.94
92604,58634.92
92605,61590.47
92606,64508.56
92607,58713.66
92608,69038.99
92609,61551.28
92610,78591.01
92611,71355.01
92612,67615.27
92613,60051.1
92614,64492.33
92615,59203.5
92616,69558.52
92617,71333.49
92618,71022.25
92619,69417.02
92620,70684.01
92621,62748.89
92622,69891.35
92623,70767.05
92624,67625.28
92625,70367.92
92626,56383.18
92627,68706.34
92628,65160.48
92629,64531.3
92630,70767.06
92631,61243.08
92632,70767
92633,70156.62
92634,71221.94
92635,68359.34
92636,70761.6
92637,70767.02
92638,70761.6
92639,62468.5
92640,64138.51
92641,66123.21
92642,59805
92643,69714.05
92644,59339.98
92645,63094.08
92646,70739.65
92647,67100.25
92648,74518.93
92649,65448
92650,65135.1
92651,51289.53
92652,71347.18
92653,69032.69
92654,64200.01
92655,70842.63
92656,61522.85
92657,70908.24
92658,70092.02
92659,71273.01
92660,65448
92661,64641
92662,68862.06
92663,66123.18
92664,70102.59
92665,68391.01
92666,63170.69
92667,73545.82
92668,60525.12
92669,69417
92670,66123.13
92671,62002.15
92672,55026
92673,55357.73
92674,60686.27
92675,66652.41
92676,70566.54
92677,70566.52
92678,70566.54
92679,68941.32
92680,71133.1
92681,70588.82
92682,69098.57
92683,57184.06
92684,61249.05
92685,72167.88
92686,72554.5
92687,59805
92688,75517.98
92689,69913.55
92690,67348.01
92691,69018.44
92692,67471.45
92693,72471.19
92694,68391
92695,69920.47
92696,63720
92697,54322.89
92698,68092.74
92699,75149.53
92700,58717.92
92701,72230.81
92702,69039.05
92703,57790.83
92704,70057.26
92705,62468.5
92706,64317.01
92707,56561.78
92708,64476.4
92709,62468.5
92710,67997.62
92711,68229.01
92712,73309.02
92713,68391
92714,61535.74
92715,69714.01
92716,66171
92717,70389.04
92718,69426.02
92719,64476
92720,66916.16
92721,70358.5
92722,54206.71
92723,67555.09
92724,62466.2
92725,66123.13
92726,66258.06
92727,63720
92728,69417.08
92729,69714.03
92730,69714.07
92731,69714.05
92732,69714.03
92733,69714.03
92734,69714.02
92735,69714
92736,69714.19
92737,72554.41
92738,67392
92739,70127.38
92740,69729.02
92741,69417.05
92742,67392
92743,69199.42
92744,60067.5
92745,50517
92746,64476
92747,71043.74
92748,58611.94
92749,53460
92750,65690.4
92751,64784.2
92752,72906.48
92753,61618.23
92754,73542.19
92755,70264.28
92756,71211.53
92757,61415.15
92758,66123.08
92759,62630.53
92760,60375.96
92761,68511.82
92762,66295
92763,68152.71
92764,66102.79
92765,72261.6
92766,71064.6
92767,68720.53
92768,63373.25
92769,67480.92
92770,70683.03
92771,67869.92
92772,63234.08
92773,68391.02
92774,66892.2
92775,66906.01
92776,62802.11
92777,69558.52
92778,65817.07
92779,67775.24
92780,45412.5
92781,73412.51
92782,61128
92783,74901.24
92784,69551.21
92785,65694.51
92786,67187.04
92787,70092.03
92788,69183.09
92789,72391.62
92790,59347.3
92791,64317
92792,63498.31
92793,63184.34
92794,61618.18
92795,70093.4
92796,70092.06
92797,70092.03
92798,69714.1
92799,65628.48
92800,70560.62
92801,68132.97
92802,68391
92803,69417.11
92804,69417.1
92805,69417.02
92806,60867.43
92807,71952.81
92808,69714.02
92809,69468.05
92810,66631.51
92811,69399.97
92812,56810.05
92813,68067.02
92814,62934.21
92815,65448
92816,62755.76
92817,67823.01
92818,69450
92819,70812.03
92820,68720.44
92821,57777.31
92822,70995.14
92823,69386.66
92824,69386.61
92825,69386.61
92826,69386.66
92827,69386.6
92828,68176.4
92829,69417.07
92830,61140.31
92831,62261.26
92832,78265.89
92833,78262.83
92834,55026
92835,65448
92836,70001.86
92837,55756.03
92838,57249.84
92839,57782.35
92840,69339.02
92841,65594.04
92842,63847.61
92843,61151.55
92844,59967.14
92845,65939.47
92846,69856.06
92847,68391
92848,68865.51
92849,68865.5
92850,69206.53
92851,69039.01
92852,64467.9
92853,61517.31
92854,54014.82
92855,58824.43
92856,70870.37
92857,69469.69
92858,67392
92859,67206.04
92860,67709.01
92861,70349.13
92862,61279.97
92863,71051.45
92864,67601.1
92865,62952.32
92866,62468.51
92867,69365.37
92868,96364.8
92869,69212.04
92870,60199
92871,65236.72
92872,67190.54
92873,60714.67
92874,69154.46
92875,72436.69
92876,65098.55
92877,67493.03
92878,69714.03
92879,49683.03
92880,64641.03
92881,66123.1
92882,68443.53
92883,65448
92884,69417.01
92885,65448
92886,69729.5
92887,69318.25
92888,69714.09
92889,53116.02
92890,72941.98
92891,58024.85
92892,60005.2
92893,58067.6
92894,65556.9
92895,69039.05
92896,62466.21
92897,70853.9
92898,64432.06
92899,74325.84
92900,59650.44
92901,64638.61
92902,63855
92903,52542.08
92904,69062.45
92905,66092.49
92906,67392
92907,59799.03
92908,43822.52
92909,69331.3
92910,69718.88
92911,59321.33
92912,69364.88
92913,69472
92914,65868.45
92915,59203.51
92916,68069.9
92917,71064.61
92918,65448
92919,69417.03
92920,69017.01
92921,45676.84
92922,70144.38
92923,68976.02
92924,67878.03
92925,69559.81
92926,69559.8
92927,68660.22
92928,65304.61
92929,69558.53
92930,66781.23
92931,69455.83
92932,65071.04
92933,71890.67
92934,62466.21
92935,61821.65
92936,69308.42
92937,68975.12
92938,68664.51
92939,68752
92940,68927.11
92941,61012.84
92942,69841.08
92943,63514.07
92944,69417.03
92945,63189.6
92946,61128
92947,66179.91
92948,55446.34
92949,68806.23
92950,68715.02
92951,51575
92952,92277.42
92953,70092.02
92954,65448.01
92955,64543.77
92956,62802.03
92957,68829.5
92958,66744
92959,59363.93
92960,68870.69
92961,47502
92962,68846.18
92963,63855
92964,68891.07
92965,62774.3
92966,67392
92967,63418.52
92968,66123.03
92969,69417.06
92970,69417.04
92971,69417.02
92972,69417.01
92973,69417.01
92974,69039.05
92975,55091.71
92976,69315.61
92977,62466.2
92978,67392
92979,59977.92
92980,61488.6
92981,64641.07
92982,51578.7
92983,67803.21
92984,57444.45
92985,57262.51
92986,62468.51
92987,55305.13
92988,63855
92989,67392
92990,70441.8
92991,66248.86
92992,62466.22
92993,65448
92994,58947.65
92995,63683.5
92996,63299.34
92997,54777.09
92998,73330.72
92999,81172.76
93000,66123.02
93001,63459.52
93002,62924.12
93003,63175.08
93004,64352.41
93005,69401.49
93006,65448
93007,68265.6
93008,62466.2
93009,68637.05
93010,61128.86
93011,66843.63
93012,58837.65
93013,68551.01
93014,60534.01
93015,61882.46
93016,48876.65
93017,69176.58
93018,63855
93019,62216.17
93020,59805
93021,66123.22
93022,66175.04
93023,62233.64
93024,70713.5
93025,86381.75
93026,70774.28
93027,62468.51
93028,68391.03
93029,68979.63
93030,69607.8
93031,65448
93032,59103.93
93033,67228.7
93034,69901.88
93035,72401.65
93036,66107.71
93037,70386.99
93038,64641.02
93039,67511.42
93040,68013.92
93041,70224.02
93042,63855
93043,61128
93044,68320.86
93045,60032.78
93046,66232.96
93047,68067
93048,54350.92
93049,67492.41
93050,61039.67
93051,64376.2
93052,61326.94
93053,65448
93054,70333.7
93055,69492.51
93056,63254.58
93057,58962.64
93058,63435.5
93059,62466.21
93060,61182.5
93061,64827
93062,68067.01
93063,57277.65
93064,69026.55
93065,69039.04
93066,69039.02
93067,52542
93068,52064.69
93069,64392.9
93070,69472
93071,62229.93
93072,55667.52
93073,79279.77
93074,64625.8
93075,69057.1
93076,57243.42
93077,68495.17
93078,60458.16
93079,62353.8
93080,71747.65
93081,51667.7
93082,67615.66
93083,61398.03
93084,60304.4
93085,48371
93086,64147.03
93087,65613.01
93088,70114.01
93089,53298
93090,66374.06
93091,67392
93092,69706.13
93093,93572.99
93094,61398
93095,66319.62
93096,64396.2
93097,65448
93098,67392
93099,61398
93100,66000.71
93101,68291.52
93102,67878.06
93103,66232.51
93104,66887.6
93105,57480.17
93106,68925.01
93107,59203.53
93108,56158.51
93109,66160.95
93110,68475.01
93111,59715.6
93112,60534
93113,67689.16
93114,68319.02
93115,70130.48
93116,79287.15
93117,68864.01
93118,65448
93119,68865.5
93120,68308.86
93121,69092.92
93122,70523.19
93123,59199.32
93124,63377.4
93125,68720.4
93126,63855
93127,60102
93128,65925.6
93129,62001.82
93130,68519.9
93131,64641.05
93132,61181.14
93133,64449.24
93134,67788.05
93135,67866.18
93136,62153.75
93137,68903.71
93138,68752
93139,67392
93140,66744
93141,55026
93142,61743.94
93143,92506.43
93144,61590.41
93145,68157.05
93146,59086.71
93147,65448
93148,66954.33
93149,47786.8
93150,66258.12
93151,71501.56
93152,59199.33
93153,57956.87
93154,68121.55
93155,64564.28
93156,53657.65
93157,64819.73
93158,68809.3
93159,65939.41
93160,68067.04
93161,68067
93162,68067.01
93163,52699.31
93164,62466.2
93165,68067.06
93166,64641.02
93167,61401.06
93168,62468.51
93169,68067
93170,57174.35
93171,66014.56
93172,59203.52
93173,68656.02
93174,76503.04
93175,69833.72
93176,60735.76
93177,67135.2
93178,58385.95
93179,55131.01
93180,69027.51
93181,67278.35
93182,61551.64
93183,58598.65
93184,65892.56
93185,63855
93186,67892
93187,67300.41
93188,68763.36
93189,65288.18
93190,69153.7
93191,69077.67
93192,66750.15
93193,54083.69
93194,78646.6
93195,68443.33
93196,61571.53
93197,65296.01
93198,48574.2
93199,68067.02
93200,63398.03
93201,66744
93202,53460
93203,69851.14
93204,71269.23
93205,60047.81
93206,75371.69
93207,65989.15
93208,71123.31
93209,64638.61
93210,67410.54
93211,67904.5
93212,67878.05
93213,67878.06
93214,67878
93215,76207.5
93216,67562.81
93217,61138.32
93218,67957.67
93219,69100.26
93220,55026.04
93221,64525.68
93222,65377.32
93223,46758.93
93224,60401.06
93225,59751.62
93226,67325.03
93227,69452.15
93228,64641.05
93229,68394.53
93230,60338.06
93231,68067.01
93232,67247.5
93233,65440.43
93234,62802.12
93235,70949.96
93236,62466.22
93237,62232.85
93238,57547.6
93239,65735.27
93240,62740.8
93241,68067
93242,57574.04
93243,63263.15
93244,70874.12
93245,66998.88
93246,68336
93247,63547.63
93248,64950.21
93249,67968.11
93250,63382.07
93251,68067.02
93252,55026
93253,68067.02
93254,63500.37
93255,67878.04
93256,57241.94
93257,66784.15
93258,67831.9
93259,64509.32
93260,94571.5
93261,66258.08
93262,66351.04
93263,64024.81
93264,62466.21
93265,66600.63
93266,66835.52
93267,67696.82
93268,66393.01
93269,65326.8
93270,67014
93271,64641.17
93272,64641.04
93273,68067.02
93274,52565.55
93275,64641.03
93276,64641.05
93277,61763.72
93278,51387
93279,66681.6
93280,60108.93
93281,73272.36
93282,62468.52
93283,66319.54
93284,65448
93285,66258.01
93286,50670.2
93287,60966
93288,60097.97
93289,66771.02
93290,64641
93291,60005.2
93292,61800.43
93293,68067.07
93294,62466.2
93295,67878.07
93296,66258.07
93297,66642.88
93298,66123.18
93299,63246.3
93300,70745.9
93301,60522.5
93302,62468.51
93303,66707.16
93304,66745.54
93305,65448
93306,60037.26
93307,91263.54
93308,68067
93309,57427.07
93310,64948.06
93311,65715.43
93312,62735.1
93313,55664.76
93314,67304.51
93315,81343.05
93316,65448.01
93317,63714.29
93318,61745.5
93319,76869.03
93320,59203.5
93321,68051.06
93322,67524.62
93323,62335.54
93324,68441.1
93325,66123.05
93326,55825.7
93327,60260.09
93328,67491.02
93329,68268.96
93330,60534
93331,68067.15
93332,68067.08
93333,68067.05
93334,68067.03
93335,68067.03
93336,68067
93337,68067
93338,61391.67
93339,67392
93340,61943.14
93341,57610.91
93342,65771.06
93343,53979.2
93344,57008.68
93345,61561.31
93346,67392
93347,67392
93348,60012.98
93349,68029.57
93350,54256.76
93351,67407.63
93352,61045.32
93353,62468.52
93354,51784.57
93355,61398
93356,63839.1
93357,70266.04
93358,79818.47
93359,66393.03
93360,66258.13
93361,64827
93362,58208.85
93363,62674.51
93364,67241.27
93365,62466.21
93366,68572
93367,67663.36
93368,64641.02
93369,61309.57
93370,67878.05
93371,68576.61
93372,60887.81
93373,66111.41
93374,55026
93375,62517.41
93376,64430.27
93377,62468.5
93378,60570.79
93379,65448.02
93380,69919.33
93381,73011.94
93382,60534
93383,70318.59
93384,59140.07
93385,69176.88
93386,67670.66
93387,59356.54
93388,61642
93389,57410.25
93390,71262.01
93391,67878.08
93392,67878.05
93393,67878.05
93394,67878.04
93395,67878.05
93396,67878.04
93397,67878.04
93398,67878.01
93399,69820.55
93400,67256
93401,65448
93402,66963.03
93403,64772.5
93404,91186.89
93405,66527.85
93406,59196.71
93407,60127.11
93408,58099
93409,67523.58
93410,49817.11
93411,63248.52
93412,67818.41
93413,67786.19
93414,55026.01
93415,47593.83
93416,60459.56
93417,60285.42
93418,59176.24
93419,72704.97
93420,61743.03
93421,64524.1
93422,62111.39
93423,72474.45
93424,65448
93425,62568.6
93426,67235.4
93427,67247.29
93428,58834.84
93429,64641.07
93430,57532.43
93431,62181.06
93432,62466.2
93433,66355.51
93434,67133.13
93435,61398
93436,65448
93437,64641.01
93438,55026
93439,51463.27
93440,61398.03
93441,57388.26
93442,65448
93443,63107.11
93444,71066.88
93445,65415.45
93446,69887.59
93447,64889.58
93448,61204.89
93449,58809.36
93450,69084.2
93451,67135.2
93452,65448
93453,54055.73
93454,60534.06
93455,59875.52
93456,57710.59
93457,59203.52
93458,58777.29
93459,62468.52
93460,67554.02
93461,67212.05
93462,58329.95
93463,65448
93464,71986.9
93465,52523.16
93466,59203.51
93467,68965.81
93468,67215.76
93469,49575.97
93470,61352.5
93471,66737.65
93472,51337.66
93473,65448.01
93474,65263.47
93475,67471.03
93476,61128.01
93477,59696.49
93478,70594.74
93479,52542
93480,66972.02
93481,60522.1
93482,55026.01
93483,70515.82
93484,60380.41
93485,65402.56
93486,54277.3
93487,60008.65
93488,65448
93489,66142.5
93490,67518.5
93491,60097.28
93492,63292.72
93493,53654.43
93494,60944.65
93495,62466.21
93496,64268.85
93497,60309.29
93498,62278.51
93499,58844.05
93500,66258.08
93501,67206.05
93502,65448
93503,65448.03
93504,63458.52
93505,88771.43
93506,60823.67
93507,62468.51
93508,66903.03
93509,54813.6
93510,68337.38
93511,64641.02
93512,60534.01
93513,64058
93514,66235.32
93515,65448
93516,78616.11
93517,66234
93518,67214.01
93519,66258
93520,54520
93521,60494.34
93522,66081.4
93523,69313.1
93524,66854.51
93525,61155.25
93526,65448.01
93527,63301.12
93528,57570.19
93529,65448
93530,59178.6
93531,66875.81
93532,66855.16
93533,62633.01
93534,69178.09
93535,62628.73
93536,67384
93537,68939.04
93538,61181.21
93539,67434.19
93540,71534.51
93541,60534
93542,67618.9
93543,60939.97
93544,60860.4
93545,76391.04
93546,63107.16
93547,66104.4
93548,65448
93549,62468.53
93550,41512
93551,66258.05
93552,67392
93553,67392
93554,67392
93555,64836
93556,68942.37
93557,65448
93558,67387.81
93559,93353.4
93560,66123.01
93561,68263.43
93562,68754.28
93563,64772.5
93564,59165.58
93565,59432.05
93566,62468.51
93567,63855.01
93568,60614.71
93569,54367.32
93570,52276.58
93571,64641.01
93572,66258.18
93573,59203.52
93574,68104.56
93575,67071.6
93576,65448
93577,59203.52
93578,71978
93579,67020.03
93580,65448.03
93581,66207
93582,69542.25
93583,65448.02
93584,65448
93585,62802.09
93586,67470.5
93587,66670.65
93588,58851.03
93589,69150.08
93590,68008.5
93591,66508.03
93592,67206.05
93593,60997.83
93594,66120.55
93595,65819.37
93596,67876.15
93597,65218
93598,20825
93599,60710.39
93600,70473.78
93601,59857.97
93602,65448
93603,65969.4
93604,64581.47
93605,64541.88
93606,65448
93607,60952.18
93608,67206.07
93609,67206.04
93610,67206.03
93611,67206.01
93612,67206
93613,60536.01
93614,65828.16
93615,66344.11
93616,57684.41
93617,66235.65
93618,60380.79
93619,59477.6
93620,62778.05
93621,56976.7
93622,65448.01
93623,68407.33
93624,64641
93625,69566.41
93626,63516.91
93627,66235.62
93628,65448
93629,64317.03
93630,66234.01
93631,65448
93632,65448
93633,65448.05
93634,67717.3
93635,73590.6
93636,48720
93637,67329.2
93638,62468.51
93639,59306.45
93640,55621.11
93641,65448.02
93642,61085.13
93643,73943.4
93644,50115.67
93645,66569
93646,53120.96
93647,62466.2
93648,65402.27
93649,57532.8
93650,69972.31
93651,62181.03
93652,67041.02
93653,66258.05
93654,66635.37
93655,68620.12
93656,67008.92
93657,65448
93658,60569.23
93659,66906.02
93660,61691.83
93661,66258.02
93662,60466.85
93663,60102.02
93664,65448
93665,64638.62
93666,85299.38
93667,66481.66
93668,66258.04
93669,66473.52
93670,66915.07
93671,64641
93672,64641
93673,65448
93674,66457.55
93675,61128
93676,66477.05
93677,65448.01
93678,65877.07
93679,61027.92
93680,64503.7
93681,50837.5
93682,65919.99
93683,50424.3
93684,66021.2
93685,76756.52
93686,67959.2
93687,51238.28
93688,64641
93689,65205.6
93690,64641.01
93691,69041.4
93692,60978.77
93693,66645.91
93694,58004.98
93695,59628.56
93696,60522.08
93697,66258.01
93698,62468.5
93699,53751.52
93700,55026
93701,66258.05
93702,62468.55
93703,62386.09
93704,65448
93705,66122.99
93706,64641.07
93707,64641.01
93708,60401.04
93709,57706.74
93710,55026
93711,59171.94
93712,66258.18
93713,66906.06
93714,66906
93715,66906
93716,66906
93717,66258.16
93718,65448.02
93719,66258.12
93720,66258.11
93721,66258.09
93722,66258.09
93723,66258.07
93724,66258.09
93725,66258.07
93726,66258.08
93727,66258.03
93728,66258.07
93729,66258.05
93730,66258.06
93731,66258.04
93732,66258.06
93733,66258.06
93734,66258.05
93735,66258.03
93736,66258.04
93737,66258.03
93738,66258.03
93739,66258.02
93740,66258.02
93741,66258.01
93742,66258
93743,66258.02
93744,66258.06
93745,66258.03
93746,60472.1
93747,58037.92
93748,72764.49
93749,65448
93750,66235.62
93751,65442.27
93752,62466.21
93753,64641.05
93754,65448
93755,66254.04
93756,86426.53
93757,61549.8
93758,53334.95
93759,62468.61
93760,67060.42
93761,64638.62
93762,51760.91
93763,61774.22
93764,66214.78
93765,67981.32
93766,59300.96
93767,66814.53
93768,65440.43
93769,65448
93770,61128
93771,66375.02
93772,65436.49
93773,66638.74
93774,66234.05
93775,49437.85
93776,65448
93777,60765.76
93778,64057.02
93779,64550.75
93780,62755.71
93781,65448
93782,66258.08
93783,59185.08
93784,63462.43
93785,64637.18
93786,64641.07
93787,64641.03
93788,59885.58
93789,54220.87
93790,64334.5
93791,68450.85
93792,66166.37
93793,66012.62
93794,61582.09
93795,73846.17
93796,54362.01
93797,61260.63
93798,58989.03
93799,62466.2
93800,64398.97
93801,66503.28
93802,66744
93803,66744
93804,74971.51
93805,64641
93806,62463.9
93807,67913.9
93808,66729.01
93809,65448
93810,65448
93811,64816.68
93812,56415.26
93813,65610.01
93814,66586.51
93815,60102.08
93816,60102.01
93817,66645.89
93818,69891.54
93819,66079.14
93820,68886.32
93821,67073.65
93822,64641
93823,66258.04
93824,52342.82
93825,66258.02
93826,60536.04
93827,64400.98
93828,60522.52
93829,60301.15
93830,61398
93831,66032.7
93832,54300.39
93833,63855.05
93834,55026
93835,67181.19
93836,66234.04
93837,60714.1
93838,65448
93839,65448
93840,66393.01
93841,62468.51
93842,60533.2
93843,66258.02
93844,55980.53
93845,64638.6
93846,63855
93847,55026.03
93848,64639.5
93849,65448.01
93850,65448
93851,60534
93852,62468.52
93853,56703.03
93854,56702.32
93855,58130.51
93856,61615.25
93857,64641.01
93858,59942.42
93859,49848.51
93860,64641
93861,65448
93862,66901.35
93863,66047.23
93864,61398
93865,61128
93866,64525.31
93867,66258.37
93868,64641.07
93869,65507
93870,66604.06
93871,65357.1
93872,64443.68
93873,66438.14
93874,66438.13
93875,55026
93876,66438.11
93877,64950.23
93878,60475.06
93879,62058.53
93880,65210.75
93881,64827.01
93882,69814.33
93883,60688.6
93884,70950.76
93885,66234.06
93886,65827.18
93887,53776.72
93888,60222.1
93889,65448
93890,64773.83
93891,65790.2
93892,60648.4
93893,63009.11
93894,65432.9
93895,62181.01
93896,66234.12
93897,69159.83
93898,51143.23
93899,61398
93900,63855
93901,64641.01
93902,64080.01
93903,65335.42
93904,59203.5
93905,66258.03
93906,68441.08
93907,66021.62
93908,73353.94
93909,65448
93910,65448.01
93911,60829.98
93912,61458.66
93913,60534
93914,66406.21
93915,59203.51
93916,64641.03
93917,66554.41
93918,68573.19
93919,66359.93
93920,59805.01
93921,66435.72
93922,55579.87
93923,60102.02
93924,67887.07
93925,64638.6
93926,62466.2
93927,66258.06
93928,66258.05
93929,66258.05
93930,66258.04
93931,66258.03
93932,66258.02
93933,66258.01
93934,66258.01
93935,66234.01
93936,60538.71
93937,65610.08
93938,62466.2
93939,64638.6
93940,65448
93941,65881.59
93942,62698.34
93943,58097.69
93944,65448.01
93945,59862.26
93946,51717.69
93947,65382.55
93948,59741.67
93949,64317
93950,55026
93951,65669.06
93952,65626.04
93953,72066.75
93954,61950.7
93955,82673.87
93956,58174.06
93957,59567.5
93958,63474.02
93959,54378
93960,64641
93961,59875.52
93962,60540.8
93963,60534
93964,47345.4
93965,58773.45
93966,59203.52
93967,63785.7
93968,61128
93969,59633.86
93970,53709.11
93971,65588.73
93972,65448
93973,64072.75
93974,65448.04
93975,65448
93976,65448
93977,65448.02
93978,65448.01
93979,65448
93980,65448
93981,65448
93982,65448
93983,65448
93984,65448
93985,65448
93986,65448
93987,65448
93988,65448
93989,65448
93990,65448
93991,65448
93992,65448
93993,65448
93994,65448
93995,65448
93996,65448
93997,65448
93998,65448
93999,65448
94000,65448
94001,65448
94002,65448
94003,65448
94004,65448
94005,65448
94006,65448
94007,65448
94008,65448
94009,65448
94010,65448
94011,57886.93
94012,65448
94013,59203.53
94014,53979.22
94015,65433.76
94016,65448
94017,62208
94018,54000.97
94019,61502.14
94020,64641.01
94021,65001.48
94022,60079.08
94023,65454.6
94024,66017.14
94025,56491.59
94026,64950.23
94027,58892.39
94028,63545.43
94029,65435.52
94030,63406.84
94031,55331.72
94032,64636.22
94033,63652.16
94034,65247.62
94035,40029
94036,64827.04
94037,66127.6
94038,64060.2
94039,63437.5
94040,59620.48
94041,62574.95
94042,69394.5
94043,65448.01
94044,54253.36
94045,66012.62
94046,65448
94047,61313.32
94048,64400.01
94049,66541.43
94050,54885.32
94051,61045.33
94052,37998.98
94053,64173.03
94054,64399.5
94055,59792
94056,66227.49
94057,66020.92
94058,65448
94059,63654.15
94060,62468.53
94061,64553.76
94062,65362.5
94063,63838.5
94064,59915.3
94065,65276.81
94066,55026.02
94067,63855.01
94068,62723.46
94069,59344.35
94070,62410.95
94071,58947.64
94072,65448
94073,59915.3
94074,65336.96
94075,60534
94076,63720
94077,54189.22
94078,57742.83
94079,70037.93
94080,62468.59
94081,64638.63
94082,68595.21
94083,59286.79
94084,64399.5
94085,52108.7
94086,68345.5
94087,62468.52
94088,50502.9
94089,55140.64
94090,69214
94091,65819.91
94092,65448
94093,60102.03
94094,63625.9
94095,65448
94096,61431.08
94097,59189.07
94098,59203.5
94099,58993.05
94100,62466.21
94101,63855.01
94102,65448
94103,67941.01
94104,69195.9
94105,89080.53
94106,62802.02
94107,69871.63
94108,63681.81
94109,59196.62
94110,60102.09
94111,61270.6
94112,59201.4
94113,58806.01
94114,63855.01
94115,61749
94116,62468.62
94117,63522.05
94118,61053.33
94119,63855
94120,55152.19
94121,65448
94122,60534
94123,65418.66
94124,63855.02
94125,64713.23
94126,64637.1
94127,64638.65
94128,64268.01
94129,63769.58
94130,50853.6
94131,65448
94132,47038.63
94133,62141.52
94134,68174.12
94135,60815.76
94136,55026
94137,67914.28
94138,62181.01
94139,60421.91
94140,51708.41
94141,59442.63
94142,64767.1
94143,65092.03
94144,63626.73
94145,60535.98
94146,56268.97
94147,65220.87
94148,62466.21
94149,65448
94150,58310.83
94151,49483.7
94152,65448
94153,65610.02
94154,65448.01
94155,62208
94156,64827.07
94157,62468.62
94158,59203.5
94159,57218.63
94160,61029.24
94161,65448
94162,65009
94163,59755.28
94164,62258.43
94165,65463.11
94166,62466.23
94167,63855
94168,64641.02
94169,66576.33
94170,65912.37
94171,63855.03
94172,65400.43
94173,65448.02
94174,65448
94175,65535.51
94176,64638.61
94177,64827
94178,60823.69
94179,63911.72
94180,62468.53
94181,59805.1
94182,65448
94183,65448
94184,63931.18
94185,64319.09
94186,59824.61
94187,64641.03
94188,64761.47
94189,59169.57
94190,59247.86
94191,63627.89
94192,65448
94193,65448
94194,52299.63
94195,67477.76
94196,64827.06
94197,69270.43
94198,65448
94199,58058
94200,63234.22
94201,56803.29
94202,77237.4
94203,65448
94204,65448.08
94205,65448
94206,65448
94207,64641.06
94208,64641.02
94209,64641.01
94210,65448.1
94211,65448.03
94212,65448.02
94213,65448.02
94214,65448.02
94215,65448.02
94216,65448.01
94217,65448
94218,65448
94219,65448
94220,65448
