Date,Open,High,Low,Close,Volume
2012-10-04,11872.67,11965.32,11867.28,11954.42,237329936
2012-10-05,11954.39,12074.55,11949.39,12061.35,243290752
2012-10-08,12061.49,12061.49,11931.38,11974.63,195359024
2012-10-09,11974.61,11995.57,11904.73,11911.76,194313056
2012-10-10,11911.74,11912.61,11828.32,11828.32,215902864
2012-10-11,11828.32,11921.1,11807.3,11898.39,248730928
2012-10-12,11898.39,11908.34,11838.26,11838.26,195947504
2012-10-15,11838.34,11884.16,11824.37,11855.67,193567216
2012-10-16,11855.62,11987.68,11855.62,11985.3,246983776
2012-10-17,11985.25,12045.88,11971.32,12045.88,242620944
2012-10-18,12045.92,12079.53,12024.61,12071.25,275862816
2012-10-19,12071.41,12106.44,12046.83,12074.3,226291920
2012-10-22,12074.26,12078.65,12024.81,12040.01,183393584
2012-10-23,12040.01,12046.3,11879.65,11891.11,199692752
2012-10-24,11891.02,11912.58,11836.01,11862.66,247210832
2012-10-25,11862.59,12000.34,11857.87,11972.15,234127168
2012-10-26,11972.14,11972.24,11862.43,11925.93,192322448
2012-10-29,11925.97,11931.6,11842.43,11913.68,161652304
2012-10-30,11920.61,11964.18,11915.81,11954.25,158836016
2012-10-31,11954.23,12009.52,11931.19,11934.95,223589536
2012-11-01,11934.9,12093.23,11932.37,12091.83,302951392
2012-11-02,12091.87,12164.04,12082.21,12120.83,304473696
2012-11-05,12120.85,12120.85,11996.83,12030.46,198152768
2012-11-06,12030.44,12081.55,12027.45,12081.55,198110080
2012-11-07,12081.49,12139.11,11958.66,11961.32,265874912
2012-11-08,11961.31,12005.6,11895.66,11895.66,249060784
2012-11-09,11895.65,11911.12,11800.17,11842.42,243270960
2012-11-12,11842.44,11862.14,11803.3,11803.3,207162752
2012-11-13,11803.28,11803.28,11723.41,11797.22,205814272
2012-11-14,11797.23,11805.82,11718.65,11718.65,241549888
2012-11-15,11718.65,11718.65,11655.06,11683.5,244207232
2012-11-16,11683.46,11706.21,11576.98,11576.98,228910752
2012-11-19,11576.89,11744.79,11576.89,11744.79,201026272
2012-11-20,11744.78,11828.77,11722.53,11820.83,191767584
2012-11-21,11820.83,11821.18,11755.63,11783.32,175692528
2012-11-22,11783.29,11861.74,11783.29,11861.74,171853088
2012-11-23,11861.7,11888.93,11846.9,11888.93,163881728
2012-11-26,11888.94,11888.94,11831.49,11843.6,187161632
2012-11-27,11843.55,11890.93,11838.53,11867.18,197311264
2012-11-28,11867.19,11890.61,11794.58,11890.61,207130304
2012-11-29,11890.59,12027.9,11890.59,12026.57,325540512
2012-11-30,12026.54,12074.53,12026.54,12034.22,417148448
2012-12-03,12034.22,12087.25,12011.14,12027.44,180291136
2012-12-04,12027.43,12060.33,12018.89,12053.26,193939456
2012-12-05,12053.25,12125.83,12053.2,12103.11,198756048
2012-12-06,12103.13,12188.24,12100.83,12149.23,202467360
2012-12-07,12149.26,12187.56,12117.24,12187.56,191927488
2012-12-10,12187.57,12187.77,12132.21,12178.15,179518688
2012-12-11,12178.14,12211.18,12173.48,12190.58,180167504
2012-12-12,12190.6,12228.31,12185.28,12224.31,181144208
2012-12-13,12224.32,12232.25,12186.14,12211.57,315975072
2012-12-14,12211.57,12256.79,12210.31,12244.24,249217232
2012-12-17,12244.16,12266.22,12195.84,12218.58,195322608
2012-12-18,12218.56,12298.26,12218.56,12293.25,237201856
2012-12-19,12293.24,12409.42,12293.24,12402.41,240398544
2012-12-20,12402.43,12425.16,12381.7,12422.77,217115648
2012-12-21,12422.78,12422.78,12289.32,12362.38,318567648
2012-12-24,12362.38,12403.28,12358.06,12395.8,51749392
2012-12-27,12395.86,12441.28,12377.74,12397.68,104066584
2012-12-28,12397.68,12417.21,12345.53,12359.73,93282848
2012-12-31,12359.7,12374.97,12318.41,12374.97,45613200
2013-01-02,12374.74,12634.51,12374.74,12611.85,210491040
2013-01-03,12611.88,12670.88,12597.92,12651.25,208181424
2013-01-04,12651.39,12694.92,12612.26,12694.9,173041216
2013-01-07,12694.89,12721.99,12661.19,12721.99,192611984
2013-01-08,12721.98,12722.43,12632.69,12635.01,256811296
2013-01-09,12635.01,12710.43,12634.82,12709.06,253085040
2013-01-10,12709.04,12774.73,12705.61,12730.78,270105920
2013-01-11,12730.73,12809.21,12730.73,12797.83,256671120
2013-01-14,12797.83,12864.72,12748.09,12759.14,240918272
2013-01-15,12759.11,12801.03,12747.03,12774.79,240639552
2013-01-16,12774.89,12774.89,12702.99,12763.64,236137984
2013-01-17,12763.66,12847.61,12752.04,12847.61,300410944
2013-01-18,12847.6,12951.54,12847.6,12946.12,243267328
2013-01-21,12946.11,12994.94,12916.12,12994.94,179911536
2013-01-22,12994.93,12995.37,12922.12,12958.14,198176032
2013-01-23,12958.21,12962.89,12882.79,12934.4,256208608
2013-01-24,12934.42,13066.44,12932.76,13066.44,287917056
2013-01-25,13066.44,13136.1,13054.32,13136.1,269767584
2013-01-28,13136.24,13159.77,13113.05,13132.49,229881552
2013-01-29,13132.44,13148.73,13056.71,13107.56,221211360
2013-01-30,13107.53,13128.77,13015.57,13046.54,235504496
2013-01-31,13047.57,13050.52,12984.12,13030.49,280870592
2013-02-01,13030.46,13275.79,13030.46,13275.76,277959680
2013-02-04,13275.79,13295.49,13173.91,13177.02,232751024
2013-02-05,13177,13256.18,13147.41,13242.77,223258336
2013-02-06,13242.78,13392.72,13242.78,13341.6,272713856
2013-02-07,13341.58,13375.33,13282.64,13300.65,239038848
2013-02-08,13300.6,13375.71,13300.6,13375.25,233566800
2013-02-11,13375.34,13397.14,13341.74,13373.63,213871248
2013-02-12,13373.65,13476.01,13339.97,13476.01,192659072
2013-02-13,13476,13622.74,13442.64,13602.99,231004096
2013-02-14,13603.05,13603.54,13461.21,13500.47,214000832
2013-02-15,13500.43,13563.74,13453.81,13558.35,178928720
2013-02-18,13558.42,13567.3,13481.74,13498.99,222228432
2013-02-19,13498.97,13668.82,13498.97,13654.95,187821744
2013-02-20,13654.96,13777.67,13652.22,13739.94,214231168
2013-02-21,13740.11,13740.11,13492.01,13554.71,213946112
2013-02-22,13554.69,13704.39,13554.68,13668.86,189615984
2013-02-25,13669.12,13744.13,13618.29,13685.7,199415200
2013-02-26,13685.5,13685.5,13448.78,13536.04,236561872
2013-02-27,13536.11,13625.49,13524.94,13625.49,211997968
2013-02-28,13625.42,13715.51,13623.72,13704.02,290262880
2013-03-01,13704.03,13773.72,13676.95,13750.55,242888064
2013-03-04,13750.53,13750.53,13640.94,13674.53,286029056
2013-03-05,13674.44,13875.02,13674.44,13861.28,267592512
2013-03-06,13861.26,13946.56,13859.48,13923.27,243378816
2013-03-07,13923.4,13964.01,13904.9,13953.35,232779632
2013-03-08,13953.46,14044.88,13952.53,14018.79,206689152
2013-03-11,14018.79,14023.29,13972.49,14012.74,226380528
2013-03-12,14012.75,14065.53,14007.38,14019.97,262869104
2013-03-13,14019.81,14040.97,13937.7,13971.65,261558096
2013-03-14,13971.61,14084,13971.24,14084,292423520
2013-03-15,14083.86,14172.73,14083.63,14105.55,492980096
2013-03-18,14105.58,14105.6,13932.58,14089.75,252954768
2013-03-19,14089.77,14114.48,14011.97,14035.92,255335264
2013-03-20,14035.95,14085.73,13991.45,14030.68,328019776
2013-03-21,14030.68,14045.46,13915.47,13980.82,283373472
2013-03-22,13980.78,14021.22,13899.11,13957.61,257414016
2013-03-25,13957.63,14120.34,13955.98,13961.33,280392000
2013-03-26,13961.32,14030.76,13932.34,13988.14,269551168
2013-03-27,13988.13,14018.8,13809.45,13862.36,275619040
2013-03-28,13862.28,13948.55,13861.03,13923.04,267233808
2013-04-02,13922.95,14074.38,13922.89,14056.96,254760640
2013-04-03,14056.98,14057.87,13947.15,13960.2,257692928
2013-04-04,13960.32,13989.9,13737.42,13755.55,289888192
2013-04-05,13755.53,13819.85,13450.23,13480.21,314598656
2013-04-08,13480.2,13615.8,13480.05,13523.71,243311152
2013-04-09,13523.72,13607.81,13506.39,13598.3,274177568
2013-04-10,13598.29,13810.05,13592.38,13794.28,312383904
2013-04-11,13794.27,13985.45,13785.84,13968.08,291116512
2013-04-12,13968.11,13968.91,13868.56,13906.8,255693120
2013-04-15,13906.89,13907.59,13672.14,13741.61,278807104
2013-04-16,13741.63,13742.33,13596.28,13659.57,260994688
2013-04-17,13659.52,13724.27,13505.49,13531.17,248900288
2013-04-18,13531.16,13624.31,13502.11,13553.04,247795600
2013-04-19,13552.97,13616.96,13550.51,13616.72,252290688
2013-04-22,13616.8,13706.7,13566.67,13591.49,210100800
2013-04-23,13591.46,13817.46,13591.46,13817.46,249345440
2013-04-24,13817.48,13902.49,13788.28,13895.1,268135936
2013-04-25,13895.01,14024.04,13895.01,14006.13,267637744
2013-04-26,14006.12,14006.12,13907.94,13974.98,204518976
2013-04-29,13974.91,14053.16,13960.2,13992.8,221072416
2013-04-30,13992.83,14071.97,13889.62,13949.87,303282368
2013-05-01,13949.93,14029.35,13947.54,14029.35,165887792
2013-05-02,14029.38,14029.38,13829.68,13930.23,264641392
2013-05-03,13930.16,14142.95,13930.16,14106.23,287787904
2013-05-07,14106.29,14167.66,14079.68,14101.42,272783424
2013-05-08,14101.38,14195.31,14101.29,14193.28,238916352
2013-05-09,14193.35,14281.62,14176.02,14281.62,248856832
2013-05-10,14281.74,14341.96,14258.79,14315.66,266063616
2013-05-13,14315.58,14334.98,14243.92,14299.9,194656352
2013-05-14,14299.89,14377.69,14293.26,14377.69,235091088
2013-05-15,14377.76,14476.8,14367.84,14476.01,248526416
2013-05-16,14475.99,14571.95,14474.04,14566.54,344344768
2013-05-17,14566.66,14696.3,14563.33,14693.06,304528672
2013-05-20,14693.04,14730.8,14680.71,14720.92,222891824
2013-05-21,14720.89,14805.45,14709.96,14805.45,253550448
2013-05-22,14805.48,14871.79,14745.72,14824.14,284087616
2013-05-23,14824.16,14824.16,14436.01,14507.72,308628608
2013-05-24,14507.73,14574.99,14376.58,14393.01,244740848
2013-05-28,14393.07,14644.3,14392.88,14622.4,216624592
2013-05-29,14622.4,14622.4,14373.8,14389.56,240781328
2013-05-30,14389.49,14442.83,14357.21,14442.74,197145248
2013-05-31,14442.7,14453.39,14293.18,14350.92,398138912
2013-06-03,14350.76,14350.76,14201.05,14233.61,196353664
2013-06-04,14233.68,14350.86,14233.68,14259.4,200156192
2013-06-05,14259.37,14259.37,13983.34,13996.88,323756608
2013-06-06,13996.78,14039.57,13840.18,13840.18,231627856
2013-06-07,13840.09,14028.85,13839.77,14005.01,247873904
2013-06-10,14005.06,14059.73,13988.62,14025.19,203511808
2013-06-11,14025.18,14025.18,13735.13,13806.1,305472544
2013-06-12,13805.95,13859.6,13749.02,13764.53,245207664
2013-06-13,13764.58,13764.58,13543.31,13677.87,265041936
2013-06-14,13677.92,13862.74,13677.92,13822.44,235534400
2013-06-17,13822.42,13943.77,13821.83,13907.35,207157360
2013-06-18,13907.41,14019.63,13891.51,13994.39,239142192
2013-06-19,13994.33,14010.36,13898.7,14010.36,260823616
2013-06-20,14010.74,14010.74,13646.06,13667.38,312452352
2013-06-21,13667.29,13828.71,13544.94,13544.94,465313504
2013-06-24,13544.98,13547.77,13260.91,13272.23,329715904
2013-06-25,13272.12,13473.18,13272.12,13458.57,251897664
2013-06-26,13458.55,13656.28,13458.54,13609.07,291441920
2013-06-27,13609.08,13821.9,13577.53,13802.55,265997488
2013-06-28,13802.52,13861.58,13708.41,13798.22,266875328
2013-07-01,13798.19,14034.48,13798.19,14030.67,232242528
2013-07-02,14030.69,14066.1,13941.75,14009.94,254079040
2013-07-03,14009.99,14009.99,13802.8,13967.46,229462832
2013-07-04,13967.48,14319.03,13967.48,14319.03,255839088
2013-07-05,14319.09,14454,14235.23,14266.42,257693232
2013-07-08,14266.45,14522.61,14266.05,14473.22,238034112
2013-07-09,14473.16,14639.02,14473.16,14620.58,284874304
2013-07-10,14620.49,14620.89,14406.76,14531.23,244870784
2013-07-11,14530.98,14712.93,14530.98,14640.95,262457184
2013-07-12,14640.94,14716.73,14640.47,14699.38,241271824
2013-07-15,14699.44,14805.76,14699.02,14761.99,206836496
2013-07-16,14761.95,14782.83,14672.97,14682.24,235793168
2013-07-17,14682.3,14726.9,14594.81,14724.28,281494464
2013-07-18,14724.31,14826.91,14712.81,14819.8,214850256
2013-07-19,14819.75,14844.81,14746.04,14814.9,188287152
2013-07-22,14814.86,14863.6,14788.99,14849.57,185943040
2013-07-23,14849.57,14897.98,14822.21,14822.21,205056800
2013-07-24,14822.19,14886.5,14789.24,14835.13,210468080
2013-07-25,14835.15,14838.76,14699.22,14767.89,184347248
2013-07-26,14767.81,14828.14,14701.51,14725.57,164626496
2013-07-29,14725.55,14802.69,14697.89,14737.4,164841872
2013-07-30,14737.42,14845.51,14737.42,14829.92,206607296
2013-07-31,14830,14908.24,14805.42,14872.86,254048944
2013-08-01,14872.93,15061.21,14872.83,15061.21,287179616
2013-08-02,15061.3,15142.53,15059.43,15131.97,271391584
2013-08-05,15131.99,15231.87,15131.57,15197.18,214122752
2013-08-06,15197.17,15222.18,15073.32,15115.1,263453984
2013-08-07,15115.18,15115.18,14967.23,14970.05,224858480
2013-08-08,14970.07,15123.9,14969.85,15086.21,204476320
2013-08-09,15086.2,15162.55,15086.06,15125.39,216026480
2013-08-12,15125.44,15163.26,15058.59,15076.89,200565952
2013-08-13,15076.91,15161.16,15076.65,15100.82,216922912
2013-08-14,15100.86,15122.03,15069.74,15086.34,242582448
2013-08-15,15086.34,15087.97,14671.68,14693,288634624
2013-08-16,14692.9,14834.57,14685.72,14834.57,238935216
2013-08-19,14834.54,14893.29,14783.7,14865.21,196367328
2013-08-20,14865.24,14865.24,14708.96,14774.07,181458288
2013-08-21,14774.1,14804.35,14731.62,14743.05,187222832
2013-08-22,14743.14,14874.42,14728.64,14853.59,197334176
2013-08-23,14853.56,15000.37,14834.79,14953.1,175971440
2013-08-27,14953.14,14953.19,14740.56,14755.65,225237168
2013-08-28,14768.03,14768.03,14585.26,14625.76,251175616
2013-08-29,14625.77,14750.85,14625.46,14735.8,238660592
2013-08-30,14735.75,14754.58,14622,14625.18,244398816
2013-09-02,14625.03,14904.3,14625.03,14875.48,198285648
2013-09-03,14875.45,14936.28,14800.59,14861.46,232640000
2013-09-04,14861.39,14885.13,14741.26,14851.53,240373536
2013-09-05,14851.56,14986.48,14851.56,14977.34,276046624
2013-09-06,14977.3,15048.28,14903.53,15048.28,252498576
2013-09-09,15048.27,15096.89,15034.74,15092.86,199860416
2013-09-10,15092.92,15308.19,15092.92,15270.73,254145808
2013-09-11,15270.73,15317.04,15222.74,15245.78,226897888
2013-09-12,15245.78,15270.11,15128.78,15192.07,222105504
2013-09-13,15192.09,15220.09,15172.45,15220.09,176204448
2013-09-16,15219.98,15353.73,15219.98,15292.03,183762144
2013-09-17,15292.05,15305.49,15137.75,15152.26,225380720
2013-09-18,15152.24,15176.06,15051.45,15089.22,195683376
2013-09-19,15089,15335.94,15089,15137.1,253093632
2013-09-20,15137.09,15165.98,15032.27,15032.27,475569856
2013-09-23,15032.25,15082.5,14903.35,14920.9,192044160
2013-09-24,14920.9,15082.66,14920.9,15063.23,215829920
2013-09-25,15063.22,15078.8,15000.58,15028.75,197373728
2013-09-26,15028.73,15057.78,14974.94,15009.41,226378912
2013-09-27,15009.26,15027.27,14898.17,14924.88,206074416
2013-09-30,14924.83,14925.81,14790.15,14908.18,240041824
2013-10-01,14908.09,14966.4,14876.6,14966.4,216908352
2013-10-02,14966.45,14969.08,14854.65,14891.26,199705408
2013-10-03,14891.28,14911,14853.04,14853.04,164459296
2013-10-04,14853.08,14875.04,14814.95,14839.22,186084992
2013-10-07,14839.25,14839.25,14683.7,14770.99,158648464
2013-10-08,14771,14789.3,14667.64,14667.64,180804032
2013-10-09,14667.7,14680.16,14613.6,14638,258725680
2013-10-10,14638,14898.05,14638,14896.61,247801872
2013-10-11,14896.58,14979.86,14889.23,14969.83,240674064
2013-10-14,14969.78,15057.43,14951.27,15057.43,176188016
2013-10-15,15057.47,15150.34,15057.38,15128.44,244790288
2013-10-16,15128.41,15216.6,14982.97,15216.6,211692448
2013-10-17,15216.51,15231.91,15131.23,15231.91,211157248
2013-10-18,15231.9,15391.18,15231.9,15391.18,202736576
2013-10-21,15391.2,15521.98,15391.18,15521.98,196118016
2013-10-22,15522.02,15529.92,15457.68,15512.49,211918176
2013-10-23,15512.58,15512.58,15450.03,15494.97,225095712
2013-10-24,15494.93,15556.07,15490.19,15526.93,203410640
2013-10-25,15526.87,15526.87,15462.16,15491.63,199118016
2013-10-28,15491.58,15509.82,15405.88,15428.79,167306720
2013-10-29,15428.85,15535.51,15390.88,15535.51,213160176
2013-10-30,15535.5,15594.48,15511.78,15582.96,241144208
2013-10-31,15583.02,15583.02,15437.7,15479.95,259314576
2013-11-01,15480.01,15510.89,15429.43,15455.69,200204704
2013-11-04,15455.65,15540.96,15455.65,15468.4,180124896
2013-11-05,15468.38,15491.01,15306.77,15367.61,201215616
2013-11-06,15367.58,15459.96,15367.58,15403.83,214772144
2013-11-07,15403.81,15508.15,15365.97,15389.52,271412256
2013-11-08,15389.48,15389.48,15267.61,15342.03,239256912
2013-11-11,15342.01,15442.76,15339.82,15420.36,172615280
2013-11-12,15420.4,15424.47,15361.67,15369.08,201739312
2013-11-13,15369.14,15374.12,15165.31,15179.84,267100144
2013-11-14,15179.81,15346.89,15179.81,15257.93,261185840
2013-11-15,15257.92,15302.28,15240.69,15246.58,236365936
2013-11-18,15246.54,15300.75,15198.88,15290.48,188287488
2013-11-19,15290.48,15290.48,15231.88,15265.6,227446704
2013-11-20,15265.56,15267.02,15158.78,15178.75,207224048
2013-11-21,15178.83,15222.09,15130.04,15148.5,219742576
2013-11-22,15148.43,15202.69,15146.52,15187.68,215004224
2013-11-25,15187.66,15323.79,15187.66,15299.92,178343392
2013-11-26,15299.89,15351.1,15298.33,15306.13,229308000
2013-11-27,15306.08,15415.75,15305.68,15406.67,186016304
2013-11-28,15406.61,15500.3,15401.12,15431.8,277737376
2013-11-29,15431.82,15504.49,15424.91,15466.56,231094016
2013-12-02,15466.5,15473.49,15322.37,15334.75,180201664
2013-12-03,15334.72,15340.31,15134.82,15153.14,241532336
2013-12-04,15153.19,15200.91,15099.15,15127.95,221562720
2013-12-05,15127.9,15240.38,15054.6,15157.7,232546032
2013-12-06,15157.66,15329.06,15157.66,15317.05,218461312
2013-12-09,15317.05,15402.38,15313.19,15391.79,172331600
2013-12-10,15391.69,15465.8,15385.84,15410.79,193508160
2013-12-11,15410.79,15477.32,15373.55,15396.12,196939808
2013-12-12,15396.08,15396.43,15204.72,15211.54,198409600
2013-12-13,15211.55,15262.08,15203.75,15233.46,185204048
2013-12-16,15233.41,15391.54,15224.1,15384.58,193964528
2013-12-17,15384.57,15423.96,15326.79,15348.56,231397376
2013-12-18,15348.51,15424.96,15345.1,15366.7,187049872
2013-12-19,15366.7,15594.27,15366.7,15589.95,238130176
2013-12-20,15590,15666.37,15544.68,15636.59,403066176
2013-12-23,15636.58,15741.67,15617.08,15741.67,143108672
2013-12-24,15741.68,15786.96,15738.75,15783.04,39161020
2013-12-27,15782.9,15878.1,15781.85,15878.1,104965992
2013-12-30,15878.09,15926.72,15855.95,15900.74,128540976
2013-12-31,15900.73,15937.56,15895.68,15935.35,82866584
2014-01-02,15935.28,15962.24,15869.14,15919.09,224925072
2014-01-03,15919.07,16022.08,15855.35,16020.47,198656688
2014-01-06,16020.57,16086.54,15999.1,16049.3,183919248
2014-01-07,16049.33,16088.42,16013.39,16069.19,202915072
2014-01-08,16069.17,16071.4,15990.03,16001.74,248869040
2014-01-09,16001.72,16035.25,15924.79,15948.97,240620496
2014-01-10,15948.97,16191.73,15944.73,16191.73,247523072
2014-01-13,16191.72,16262.27,16191.66,16254.8,207548176
2014-01-14,16254.8,16254.8,16104.13,16236.02,208138096
2014-01-15,16236.06,16292.94,16236,16292.94,312672832
2014-01-16,16292.96,16311.23,16171.64,16209.65,265971232
2014-01-17,16209.67,16242.44,16151.7,16187.09,251720704
2014-01-20,16187.11,16245.11,16167.44,16227.11,166299408
2014-01-21,16227.09,16243.21,16116.97,16144.2,231823952
2014-01-22,16144.2,16223.18,16115.8,16147.17,189995168
2014-01-23,16147.17,16154.03,15946.69,15980.13,221843328
2014-01-24,15980.07,16007.99,15688.31,15703.44,243551648
2014-01-27,15703.4,15705.46,15505.03,15528.21,247561840
2014-01-28,15528.17,15734.27,15528.17,15715.83,257995072
2014-01-29,15715.84,15922.56,15605.89,15688.31,259303936
2014-01-30,15688.35,15720.18,15635.58,15701.8,228670256
2014-01-31,15701.84,15767.14,15525.61,15674.37,257146336
2014-02-03,15674.45,15709.63,15551.88,15558.23,204178672
2014-02-04,15558.29,15581.68,15442.04,15540.28,257189360
2014-02-05,15540.25,15623.81,15491.02,15561.38,218151376
2014-02-06,15561.36,15790.45,15561.36,15789.91,272334432
2014-02-07,15789.86,15871.97,15789.42,15865.12,219193840
2014-02-10,15865.12,15922.39,15836.18,15910.72,185497936
2014-02-11,15910.74,16078.28,15906.25,16078.28,239808176
2014-02-12,16078.32,16112.34,16032.62,16079.18,232313440
2014-02-13,16079.16,16079.69,15944.15,16029.39,196224272
2014-02-14,16029.35,16125.11,16028.71,16110.62,228884176
2014-02-17,16110.57,16244.71,16098.96,16244.71,171465680
2014-02-18,16244.71,16345.54,16202.72,16342.07,223674256
2014-02-19,16342.04,16350.23,16228.34,16347.33,203167664
2014-02-20,16347.35,16368.83,16181.02,16368.83,205289488
2014-02-21,16368.81,16477.11,16368.81,16460.88,213800512
2014-02-24,16460.92,16539.29,16358.69,16539.29,277480416
2014-02-25,16539.25,16568.74,16446.22,16527.88,389638976
2014-02-26,16527.91,16549.12,16437.79,16471.66,244857472
2014-02-27,16471.64,16544.18,16388.8,16523.02,488141888
2014-02-28,16522.96,16728.37,16518.39,16726,288346624
2014-03-03,16726.04,16726.04,16329.75,16374.84,267864032
2014-03-04,16374.89,16699.87,16374.89,16698.9,267189648
2014-03-05,16698.89,16698.89,16608.12,16614.35,253950832
2014-03-06,16614.37,16713.22,16614.37,16671.75,253573152
2014-03-07,16671.77,16692.49,16559.45,16559.45,220798304
2014-03-10,16559.48,16645.63,16396.11,16451.2,217923680
2014-03-11,16451.19,16535.32,16420.9,16481.45,225276720
2014-03-12,16481.46,16481.46,16321.44,16326.7,243305792
2014-03-13,16326.65,16362.61,16186.23,16186.23,242564784
2014-03-14,16186.29,16186.29,16018.49,16124.92,232925312
2014-03-17,16124.89,16315.19,16123.63,16297.38,203169696
2014-03-18,16297.43,16367.12,16212.53,16354.2,227985088
2014-03-19,16354.16,16398.86,16320.3,16338.84,324625344
2014-03-20,16338.94,16338.94,16161.75,16217.35,257534336
2014-03-21,16217.38,16262.19,16160.11,16160.11,572072832
2014-03-24,16160.1,16221.35,15995.06,16019.41,246442064
2014-03-25,16019.42,16154.45,16019.42,16153.13,220619728
2014-03-26,16153.1,16282.27,16153.1,16252.92,239259712
2014-03-27,16252.91,16253.23,16167.44,16202.17,213711392
2014-03-28,16202.16,16245.63,16157.86,16181.71,222402128
2014-03-31,16181.7,16284.93,16180.74,16273.72,223134160
2014-04-01,16273.72,16409.32,16273.67,16407.56,225774400
2014-04-02,16407.57,16476.53,16381.6,16415.96,216912512
2014-04-03,16415.94,16415.94,16335.07,16349.06,217457632
2014-04-04,16349.06,16464.79,16347.96,16433.67,241369072
2014-04-07,16433.7,16433.7,16253.64,16262.84,227610080
2014-04-08,16262.81,16279.35,15942.78,16014.46,285536352
2014-04-09,16014.46,16214.87,16014.46,16163.7,239799552
2014-04-10,16163.67,16300.64,16134.52,16148.54,224544784
2014-04-11,16148.55,16148.55,15818.58,15898.37,215972336
2014-04-14,15898.36,15898.36,15589.4,15702.42,242765424
2014-04-15,15702.47,15780.39,15573.08,15590.5,230740304
2014-04-16,15590.48,15769.23,15590.48,15745.98,227090384
2014-04-17,15745.95,15917.2,15745.05,15907.91,188254160
2014-04-22,15907.91,16109.64,15907.91,16082.24,174269968
2014-04-23,16082.25,16097.12,15975.89,15989.64,185016576
2014-04-24,15989.6,16101.42,15923.1,15991.77,255741536
2014-04-25,15991.76,15994.41,15854.81,15888.21,206659632
2014-04-28,15888.18,15940.27,15811.34,15826.24,206719040
2014-04-29,15826.22,15917.94,15826.22,15896.64,241821856
2014-04-30,15896.67,15919.96,15801.34,15817.2,321952256
2014-05-01,15817.21,15938.17,15808.02,15850.34,160359760
2014-05-02,15850.34,15955.87,15850.11,15930.92,234127792
2014-05-06,15943.45,15990.44,15866.78,15938.69,246969472
2014-05-07,15938.69,15938.69,15846.54,15881.95,252300288
2014-05-08,15881.95,15972.74,15881.95,15968.51,196145120
2014-05-09,15968.53,15968.53,15868.07,15885.21,191215632
2014-05-12,15885.18,15991.36,15885.18,15981.35,233013568
2014-05-13,15981.34,16105.62,15981.34,16038.89,226634704
2014-05-14,16038.87,16066.26,15964.05,15974.61,227733664
2014-05-15,15974.63,16016.17,15589.46,15616.54,347649472
2014-05-16,15616.55,15680.6,15283.91,15397.92,344942016
2014-05-19,15397.93,15482.75,15357.03,15379.44,228098560
2014-05-20,15379.45,15515.78,15378.53,15440.25,309127936
2014-05-21,15440.26,15605.4,15423.54,15603.2,246272208
2014-05-22,15603.19,15695.24,15601.5,15675.09,211687168
2014-05-23,15675.07,15706.67,15656.64,15706.03,191983024
2014-05-27,15706.01,15851.97,15703.58,15843.93,199985824
2014-05-28,15843.96,15944.42,15829.74,15935.43,236059600
2014-05-29,15935.41,16022.61,15925.81,15954.82,192758608
2014-05-30,15954.79,16052.22,15933.33,16010.25,320668800
2014-06-02,16010.25,16111.4,16010.25,16084.4,225449808
2014-06-03,16084.4,16122.74,15947.99,15971.89,200936976
2014-06-04,15971.92,15997.72,15941.56,15986.47,175542704
2014-06-05,15986.46,16024.53,15931.71,15995.49,181277456
2014-06-06,15995.49,16232.9,15995.49,16232.9,247538128
2014-06-09,16232.86,16273.31,16185.61,16218.36,178487984
2014-06-10,16218.34,16228.82,16161.78,16210.64,167695888
2014-06-11,16210.63,16221.54,16008.75,16087.63,193386928
2014-06-12,16087.6,16151.43,16071.2,16125.95,201643680
2014-06-13,16125.81,16125.81,15761.81,15814.81,283466336
2014-06-16,15814.78,15847.07,15668.05,15706.73,256429216
2014-06-17,15706.73,15764.92,15554.36,15585.46,274126496
2014-06-18,15585.45,15667.26,15585.45,15624.2,250951904
2014-06-19,15624.13,15797.84,15624.12,15683.88,242885408
2014-06-20,15683.88,15797.52,15682.09,15791.42,392130464
2014-06-23,15791.42,15791.42,15675.31,15675.31,170375280
2014-06-24,15675.31,15710.04,15510.79,15547.21,227058288
2014-06-25,15547.21,15560.18,15380.14,15453.95,216982464
2014-06-26,15453.95,15650.25,15451.61,15646.83,259883648
2014-06-27,15646.83,15699.42,15632.33,15681.46,261980544
2014-06-30,15681.46,15751.04,15674.03,15723.56,228308416
2014-07-01,15723.56,15848.74,15723.56,15840.87,220230304
2014-07-02,15840.87,15934.73,15839.36,15897.11,247003968
2014-07-03,15897.11,16046.78,15897.11,16028.96,252314896
2014-07-04,16028.96,16099.88,16028.96,16050.16,167205968
2014-07-07,16050.16,16058.74,15884.05,15892.3,186056816
2014-07-08,15892.3,15908.73,15640.16,15652.48,242784016
2014-07-09,15652.48,15665.26,15488.69,15549.63,214290064
2014-07-10,15549.63,15584.92,15331.32,15439.87,249302704
2014-07-11,15439.87,15556.42,15425.39,15451.42,197187056
2014-07-14,15451.42,15600.17,15451.42,15577.71,157732704
2014-07-15,15577.71,15594.54,15439.97,15440.48,186012464
2014-07-16,15440.48,15615.27,15440.48,15600.23,209238928
2014-07-17,15600.23,15606.85,15504.92,15554.01,170008944
2014-07-18,15554.01,15556.84,15423.94,15556.84,199609152
